endpoint_identifier,entry_idx,output
wf/war-clubs,0,"Was the use of war clubs as a military technology present or absent in the warfare practices of 'Durrani Empire' during the period from 1747 CE to 1826 CE? Strictly choose the correct label from an unordered set: {A, B}.
A = present
B = absent."
wf/war-clubs,1,"During the period from 1025 CE to 1215 CE, were war clubs, which could also be armed with bows and arrows, present or absent as a military technology in the warfare practices of 'Ghur Principality? Strictly choose the correct label from an unordered set: {B, A}.
B = absent
A = present."
wf/war-clubs,2,"During the period from 256 BCE to 125 BCE, were war clubs present or absent as a military technology in the warfare practices of 'Greco-Bactrian Kingdom'? Strictly choose the correct label from an unordered set: {B, A}.
B = absent
A = present."
wf/war-clubs,3,"During the period from 408 CE to 561 CE, were War clubs, defined as a type of weapon consisting of a short staff with a heavy head, present or absent as a military technology in the warfare practices of the Hepthalites? Strictly choose the correct label from an unordered set: {A, B}.
A = present
B = absent."
wf/war-clubs,4,"During the period from 388 CE to 477 CE, was the war club, defined as a simple weapon typically made of wood or bone and often used by early humans, a commonly used military technology in the warfare practices of 'Kidarite Kingdom'? Strictly choose the correct label from an unordered set: {B, A}.
B = absent
A = present."
wf/war-clubs,5,"During the period from 35 CE to 319 CE, were war clubs, including compound bows, bronze and bone arrowheads, broadswords, short swords, lances, and maces, present as a military technology in the warfare practices of 'Kushan Empire'? Strictly choose the correct label from an unordered set: {B, A}.
B = absent
A = present."
wf/war-clubs,6,"During the period from 129 BCE to 29 CE, were war clubs, including compound bows, bronze and bone arrowheads, broadswords, short swords, lances, and maces, present or absent as a military technology in the warfare practices of 'Tocharians'? Strictly choose the correct label from an unordered set: {B, A}.
B = absent
A = present."
wf/war-clubs,7,"During the period from 25 CE to 220 CE, was the use of war clubs, defined as a club-like weapon made of metal or other materials used for striking opponents, present or absent as a military technology in the warfare practices of 'Eastern Han Empire'? Strictly choose the correct label from an unordered set: {A, B}.
A = present
B = absent."
wf/war-clubs,8,"During the period from 265 CE to 317 CE, were metal war clubs present or absent in the warfare practices of 'Western Jin'? Strictly choose the correct label from an unordered set: {A, B}.
A = present
B = absent."
wf/war-clubs,9,"During the period from 1650 BCE to 1250 BCE, were war clubs present as a military technology in the warfare practices of 'Erligang'? Strictly choose the correct label from an unordered set: {A, B}.
A = present
B = absent."
