endpoint_identifier,entry_idx,output
wf/leathers,0,"During the period from 1747 CE to 1826 CE, was leather cloth, specifically shields made from animal hides or textiles, present or absent as a military technology in the warfare practices of 'Durrani Empire'? Strictly choose the correct label from an unordered set: {B, A}.
B = absent
A = present."
wf/leathers,1,"During the period from 1025 CE to 1215 CE, was horse armour made of leather covered or metal shields, known as bar-gustuwan, present or absent in the warfare practices of 'Ghur Principality'? Strictly choose the correct label from an unordered set: {A, B}.
A = present
B = absent."
wf/leathers,2,"During the period from 256 BCE to 125 BCE, was leather cloth, inferred as a traditional装备方式 for the Bactrian Greeks, a commonly used military technology among other groups in 'Greco-Bactrian Kingdom'? Strictly choose the correct label from an unordered set: {B, A}.
B = absent
A = present."
wf/leathers,3,"During the period from 408 CE to 561 CE, were shields made of leather present or absent in the warfare practices of 'Hephthalite Empire'? Strictly choose the correct label from an unordered set: {A, B}.
A = present
B = absent."
wf/leathers,4,"Was leather cloth, defined as a type of armor made from animal hide or other materials woven into a fabric-like structure, present or absent as a military technology in the warfare practices of 'Kidarite Kingdom' during the period from 388 CE to 477 CE? Strictly choose the correct label from an unordered set: {B, A}.
B = absent
A = present."
wf/leathers,5,"During the period from 35 CE to 319 CE, were leather cloths such as boots, belts, and other aspects of armor, including light tunics and riding trousers, present or absent in the military attire of 'Kushan Empire'? Strictly choose the correct label from an unordered set: {B, A}.
B = absent
A = present."
wf/leathers,6,"During the period from 129 BCE to 29 CE, was leather cloth, defined as sturdy armor worn by steppe nomads according to contemporary Chinese sources, present or absent as a military technology in the warfare practices of 'Tocharians'? Strictly choose the correct label from an unordered set: {B, A}.
B = absent
A = present."
wf/leathers,7,"During the period from 25 CE to 220 CE, was leather cloth or iron lamellar armor present or absent as a military technology in the warfare practices of 'Eastern Han Empire'? Strictly choose the correct label from an unordered set: {A, B}.
A = present
B = absent."
wf/leathers,8,"During the period from 265 CE to 317 CE, were leather cloths, specifically habergeons, made of small metal rings linked together in a pattern to form a mesh, present or absent as a military technology in the warfare practices of 'Western Jin'? Strictly choose the correct label from an unordered set: {B, A}.
B = absent
A = present."
wf/leathers,9,"During the period from 1650 BCE to 1250 BCE, was leather cloth, defined as a type of armor made from animal hide or leather, used as a primary material for defensive clothing in the warfare practices of 'Erligang'? Strictly choose the correct label from an unordered set: {A, B}.
A = present
B = absent."
wf/leathers,10,"During the period from 1850 BCE to 1600 BCE, was leather cloth, defined as a type of defensive material, used as a military technology to protect soldiers in the warfare practices of 'Erlitou'? Strictly choose the correct label from an unordered set: {B, A}.
B = absent
A = present."
wf/leathers,11,"Variable name: Leather_cloth Definition: The absence or presence of leather cloth as a protective material used in clothing and armor. During the period from 1895 CE to 1941 CE, was leather cloth, a protective material made from animal hides and skins, present or absent in the clothing and armor of 'Hmong - Early Chinese'? Strictly choose the correct label from an unordered set: {A, B}.
A = present
B = absent."
wf/leathers,12,"During the period from 1701 CE to 1895 CE, was leather cloth, which refers to body armor made out of hide or wool, present or absent as a military technology in the warfare practices of 'Hmong - Late Qing'? Strictly choose the correct label from an unordered set: {A, B}.
A = present
B = absent."
wf/leathers,13,"During the period from 780 BCE to 404 BCE, were crew and horses armored with rhinoceros hide as a military technology in the warfare practices of 'Jin'? Strictly choose the correct label from an unordered set: {A, B}.
A = present
B = absent."
wf/leathers,14,"During the period from 3000 BCE to 1900 BCE, was leather cloth, defined as non-metallic fabric used for armor, present or absent as a military technology in the warfare practices of 'Longshan'? Strictly choose the correct label from an unordered set: {B, A}.
B = absent
A = present."
wf/leathers,15,"Leather cloth, defined as fabric made from animal skin, was the dominant material used for clothing during which time period in Jin Dynasty? Strictly choose the correct label from an unordered set: {A, B}.
A = present
B = absent."
wf/leathers,16,"Variable name: Leather_cloth During the period from 1368 CE to 1644 CE, was leather cloth, defined as armor made of small metal rings linked together in a pattern to form a mesh, present or absent as a military technology in the warfare practices of 'Great Ming'? Strictly choose the correct label from an unordered set: {A, B}.
A = present
B = absent."
wf/leathers,17,"During the period from 960 CE to 1127 CE, was leather cloth, defined as leather and fabrics incorporated into armor as padding, straps, etc., present or absent as a military technology in the warfare practices of 'Northern Song'? Strictly choose the correct label from an unordered set: {B, A}.
B = absent
A = present."
wf/leathers,18,"During the period from 386 CE to 534 CE, was the use of leather cloth as a military technology present or absent in the armor of 6th-century guardsmen from Northern Wei or its successors, known for their distinctive corded breastplate design? Strictly choose the correct label from an unordered set: {A, B}.
A = present
B = absent."
