endpoint_identifier,entry_idx,output
wf/swords,0,"During the period from 1747 CE to 1826 CE, were swords present or absent as a military technology in the warfare practices of 'Durrani Empire' at the Battle of Panipat in 1761 CE? Strictly choose the correct label from an unordered set: {B, A}.
B = absent
A = present."
wf/swords,1,"During the period from 1025 CE to 1215 CE, were swords, including弯刀 (qalachurs) and other types of short swords,武装的Juzjani's Tabaqat-i Nasiri中的light-armed cavalry (sawar-i baraha wa-jarida) and Ghaznavid and Ghurid armies, present or absent as a military technology in their warfare practices? Strictly choose the correct label from an unordered set: {B, A}.
B = absent
A = present."
wf/swords,2,"During the period from 256 BCE to 125 BCE, was the typical Greek short sword of stretched rhombic shape (xiphos) present as a military technology in the warfare practices of 'Greco-Bactrian Kingdom'? Strictly choose the correct label from an unordered set: {B, A}.
B = absent
A = present."
wf/swords,3,"During the period from 408 CE to 561 CE, were swords, specifically those described by Litvinsky (1996, 142), considered a primary weapon among the military forces of 'Hephthalite Empire'? Strictly choose the correct label from an unordered set: {A, B}.
A = present
B = absent."
wf/swords,4,"During the period from 388 CE to 477 CE, was the sword, a long bladed weapon commonly used for combat, present or absent as a military technology in the warfare practices of 'Kidarite Kingdom'? Strictly choose the correct label from an unordered set: {A, B}.
A = present
B = absent."
wf/swords,5,"During the period from 35 CE to 319 CE, was the long sword, defined as a type of sword characterized by its length and double-edged blade, commonly used as a military technology in the warfare practices of 'Kushan Empire'? Strictly choose the correct label from an unordered set: {B, A}.
B = absent
A = present."
wf/swords,6,"During the seventh and sixth centuries B.C., was the use of swords present or absent as a military technology in the warfare practices of nomadic states in central Asian regions? Strictly choose the correct label from an unordered set: {B, A}.
B = absent
A = present."
wf/swords,7,"During the period from 25 CE to 220 CE, were swords, specifically those used by Han infantry, present as a military technology in the warfare practices of 'Eastern Han Empire'? Strictly choose the correct label from an unordered set: {B, A}.
B = absent
A = present."
wf/swords,8,"Was the Jian, defined as a straight, double-edged, slashing/thrusting sword, a prominent military technology in the warfare practices of 'Western Jin' during the period from 265 CE to 317 CE? Strictly choose the correct label from an unordered set: {A, B}.
A = present
B = absent."
wf/swords,9,"During the period from 1650 BCE to 1250 BCE, were swords such as the one found at Dayangzhou, Xin'gan, Erligang Culture, possibly belonging to the Huan-bei period, present or absent as a military technology in the warfare practices of 'Erligang'? Strictly choose the correct label from an unordered set: {A, B}.
A = present
B = absent."
wf/swords,10,"During the period from 1850 BCE to 1600 BCE, were swords, such as the one discovered at Dayangzhou, Xin'gan, Erligang Culture, possibly belonging to the Huan-bei period, considered a military technology in the warfare practices of 'Erlitou'? Strictly choose the correct label from an unordered set: {A, B}.
A = present
B = absent."
