endpoint_identifier,entry_idx,output
wf/gunpowder-siege-artilleries,0,"During the period from 1747 CE to 1826 CE, was the use of artillery, specifically siege artillery, present or absent in the warfare strategies of 'Durrani Empire'? Strictly choose the correct label from an unordered set: {B, C, A}. B = absent, C = unsure (cannot determine from current evidence), A = present"
wf/gunpowder-siege-artilleries,1,"During the period from 1025 CE to 1215 CE, was the use of gunpowder in siege artillery present or absent in the warfare strategies of 'Ghur Principality'? Strictly choose the correct label from an unordered set: {B, C, A}. B = absent, C = unsure (cannot determine from current evidence), A = present"
wf/gunpowder-siege-artilleries,2,"During the period from 256 BCE to 125 BCE, was the use of gunpowder siege artillery, defined as a type of artillery that uses gunpowder to propel projectiles, present or absent in the warfare strategies of 'Greco-Bactrian Kingdom'? Strictly choose the correct label from an unordered set: {B, C, A}. B = absent, C = unsure (cannot determine from current evidence), A = present"
wf/gunpowder-siege-artilleries,3,"During the period from 408 CE to 561 CE, was the use of gunpowder siege artillery, defined as a type of artillery that uses gunpowder to propel projectiles, present or absent in the warfare strategies of 'Hephthalite Empire'? Strictly choose the correct label from an unordered set: {B, C, A}. B = absent, C = unsure (cannot determine from current evidence), A = present"
wf/gunpowder-siege-artilleries,4,""
wf/gunpowder-siege-artilleries,5,"During the period from 35 CE to 319 CE, was the use of gunpowder siege artillery, defined as a type of artillery that uses gunpowder to propel projectiles, present or absent in the warfare strategies of 'Kushan Empire'? Strictly choose the correct label from an unordered set: {A, C, B}. A = present, C = unsure (cannot determine from current evidence), B = absent"
wf/gunpowder-siege-artilleries,6,""
wf/gunpowder-siege-artilleries,7,"During the period from 25 CE to 220 CE, was the use of gunpowder siege artillery, defined as the application of gunpowder in siege warfare, present or absent in the military strategies of 'Eastern Han Empire'? Strictly choose the correct label from an unordered set: {C, A, B}. C = unsure (cannot determine from current evidence), A = present, B = absent"
wf/gunpowder-siege-artilleries,8,"During the period from 265 CE to 317 CE, was the use of gunpowder siege artillery, defined as the application of gunpowder in siege warfare, present or absent in the military strategies of 'Western Jin'? Strictly choose the correct label from an unordered set: {C, A, B}. C = unsure (cannot determine from current evidence), A = present, B = absent"
wf/gunpowder-siege-artilleries,9,"During the period from 1650 BCE to 1250 BCE, was the use of cannons and firearms, which were not present until the Song dynasty, present or absent as a military technology in the warfare practices of 'Erligang'? Strictly choose the correct label from an unordered set: {A, C, B}. A = present, C = unsure (cannot determine from current evidence), B = absent"
wf/gunpowder-siege-artilleries,10,"During the period from 1850 BCE to 1600 BCE, was the use of cannons and firearms, which were not present until the Song dynasty, present or absent as a military technology in the warfare practices of 'Erlitou'? Strictly choose the correct label from an unordered set: {B, A, C}. B = absent, A = present, C = unsure (cannot determine from current evidence)"
wf/gunpowder-siege-artilleries,11,"During the period from 1895 CE to 1941 CE, was the use of gunpowder-based siege artillery present or absent in the warfare strategies of 'Hmong - Early Chinese'? Strictly choose the correct label from an unordered set: {B, C, A}. B = absent, C = unsure (cannot determine from current evidence), A = present"
wf/gunpowder-siege-artilleries,12,"During the period from 1701 CE to 1895 CE, was the use of gunpowder-based siege artillery present or absent in the warfare strategies of 'Hmong - Late Qing'? Strictly choose the correct label from an unordered set: {B, C, A}. B = absent, C = unsure (cannot determine from current evidence), A = present"
wf/gunpowder-siege-artilleries,13,"During the period from 780 BCE to 404 BCE, was the use of gunpowder in siege artillery present or absent in the warfare strategies of 'Jin'? Strictly choose the correct label from an unordered set: {C, B, A}. C = unsure (cannot determine from current evidence), B = absent, A = present"
wf/gunpowder-siege-artilleries,14,"During the period from 3000 BCE to 1900 BCE, was the use of gunpowder-based siege artillery, which includes cannons and firearms, present or absent in the warfare strategies of 'Longshan'? Strictly choose the correct label from an unordered set: {A, C, B}. A = present, C = unsure (cannot determine from current evidence), B = absent"
wf/gunpowder-siege-artilleries,15,"During the period from 1115 CE to 1234 CE, was the use of gunpowder siege artillery present or absent in the warfare strategies of 'Jin Dynasty'? Strictly choose the correct label from an unordered set: {A, B, C}. A = present, B = absent, C = unsure (cannot determine from current evidence)"
wf/gunpowder-siege-artilleries,16,"During the period from 1368 CE to 1644 CE, was the use of gunpowder siege artillery, specifically the breech-loading swivel gun imported from Portugal in 1524 CE, present or absent in the warfare practices of 'Great Ming'? Strictly choose the correct label from an unordered set: {C, B, A}. C = unsure (cannot determine from current evidence), B = absent, A = present"
wf/gunpowder-siege-artilleries,17,"During the period from 960 CE to 1127 CE, was the use of gunpowder, specifically in the form of siege artillery, present or absent in the warfare strategies of 'Northern Song'? Strictly choose the correct label from an unordered set: {B, C, A}. B = absent, C = unsure (cannot determine from current evidence), A = present"
wf/gunpowder-siege-artilleries,18,"During the period from 386 CE to 534 CE, was the use of gunpowder siege artillery, defined as the application of gunpowder in siege warfare, present or absent in the military strategies of 'Northern Wei'? Strictly choose the correct label from an unordered set: {A, C, B}. A = present, C = unsure (cannot determine from current evidence), B = absent"
wf/gunpowder-siege-artilleries,19,"During the period from 7000 BCE to 5001 BCE, was the use of gunpowder siege artillery, defined as the earliest evidence of cannons and firearms, present or absent as a military technology in the warfare practices of 'Peiligang'? Strictly choose the correct label from an unordered set: {C, B, A}. C = unsure (cannot determine from current evidence), B = absent, A = present"
wf/gunpowder-siege-artilleries,20,"During the period from 1644 CE to 1796 CE, was the use of cannons, a type of siege artillery, present or absent in the warfare strategies of 'Early Qing'? Strictly choose the correct label from an unordered set: {C, A, B}. C = unsure (cannot determine from current evidence), A = present, B = absent"
wf/gunpowder-siege-artilleries,21,"During the period from 1796 CE to 1912 CE, was the use of gunpowder siege artillery, such as cannons, present or absent as a military technology in the warfare practices of 'Late Qing'? Strictly choose the correct label from an unordered set: {C, B, A}. C = unsure (cannot determine from current evidence), B = absent, A = present"
wf/gunpowder-siege-artilleries,22,"During the period from 1250 BCE to 1045 BCE, was the use of cannons and firearms, which were not present until the Song dynasty, present or absent as a military technology in the warfare practices of 'Late Shang'? Strictly choose the correct label from an unordered set: {B, C, A}. B = absent, C = unsure (cannot determine from current evidence), A = present"
wf/gunpowder-siege-artilleries,23,"During the period from 581 CE to 618 CE, was the use of gunpowder as a military technology present or absent in the warfare strategies of 'Sui Dynasty'? Strictly choose the correct label from an unordered set: {B, C, A}. B = absent, C = unsure (cannot determine from current evidence), A = present"
wf/gunpowder-siege-artilleries,24,"During the period from 617 CE to 763 CE, was the use of cannons and firearms, as a form of siege artillery, present or absent in the warfare strategies of 'Tang Dynasty I'? Strictly choose the correct label from an unordered set: {C, A, B}. C = unsure (cannot determine from current evidence), A = present, B = absent"
wf/gunpowder-siege-artilleries,25,"During the period from 763 CE to 907 CE, was the use of gunpowder siege artillery, defined as the use of gunpowder to propel projectiles for siege warfare, present or absent in the military strategies of 'Tang Dynasty II'? Strictly choose the correct label from an unordered set: {A, C, B}. A = present, C = unsure (cannot determine from current evidence), B = absent"
wf/gunpowder-siege-artilleries,26,"During the period from 445 BCE to 225 BCE, was the use of gunpowder siege artillery present or absent in the warfare strategies of 'Early Wei Dynasty'? Strictly choose the correct label from an unordered set: {B, C, A}. B = absent, C = unsure (cannot determine from current evidence), A = present"
wf/gunpowder-siege-artilleries,27,"During the period from 202 BCE to 9 CE, was the use of gunpowder siege artillery, a technology invented later, present or absent as a military technology in the warfare practices of 'Western Han Empire'? Strictly choose the correct label from an unordered set: {C, A, B}. C = unsure (cannot determine from current evidence), A = present, B = absent"
