endpoint_identifier,entry_idx,output
wf/long-walls,0,"Long walls, defined as large defensive structures built along a border or coastline, were present or absent as a military technology in the warfare practices of 'Durrani Empire' during the period from 1747 CE to 1826 CE? Strictly choose the correct label from an unordered set: {B, A}.
B = absent
A = present."
wf/long-walls,1,"Long walls were defensive structures typically built along borders or coastlines. They were made of stone, brick, or earth and could be several kilometers long. Their primary purpose was to deter invaders by slowing down their advance and making it easier to repel them with archers or other weapons.
During the period from 1025 CE to 1215 CE, were long walls present or absent as a defensive strategy in the warfare practices of 'Ghur Principality'? Strictly choose the correct label from an unordered set: {A, B}.
A = present
B = absent."
wf/long-walls,2,"During the period from 35 CE to 319 CE, was the construction of long walls as a defensive strategy present or absent in the warfare practices of 'Kushan Empire'? Strictly choose the correct label from an unordered set: {A, B}.
A = present
B = absent."
wf/long-walls,3,"During the period from 25 CE to 220 CE, were long walls, characterized by their length and height, present or absent in the military architecture of 'Eastern Han Empire'? Strictly choose the correct label from an unordered set: {B, A}.
B = absent
A = present."
wf/long-walls,4,"Long walls were a type of defensive structure commonly built during ancient times. They were designed to prevent invaders from crossing over them and were often constructed using various materials such as brick, stone, and earth.
During the period from 1650 BCE to 1250 BCE, were long walls a common feature in the defense strategies of 'Erligang'? Strictly choose the correct label from an unordered set: {B, A}.
B = absent
A = present."
wf/long-walls,5,"During the period from 1850 BCE to 1600 BCE, were long walls a common feature in the defense strategy of 'Erlitou'? Strictly choose the correct label from an unordered set: {B, A}.
B = absent
A = present."
wf/long-walls,6,"The absence or presence of long walls as a military technology used in warfare.
Was the construction of long walls, which served as defensive structures, present or absent during the period from 1895 CE to 1941 CE in the warfare strategies of 'Hmong - Early Chinese'? Strictly choose the correct label from an unordered set: {B, A}.
B = absent
A = present."
wf/long-walls,7,"During the period from 1701 CE to 1895 CE, was the construction of long walls, defined as defensive structures built to provide protection from enemy attacks, present or absent in the warfare strategies of 'Hmong - Late Qing'? Strictly choose the correct label from an unordered set: {A, B}.
A = present
B = absent."
wf/long-walls,8,"During the period from 780 BCE to 404 BCE, was the construction of long walls, defined as linear fortifications stretching over long distances to protect against invaders, present or absent as a military technology in the warfare practices of 'Jin'? Strictly choose the correct label from an unordered set: {A, B}.
A = present
B = absent."
wf/long-walls,9,"Was the construction of long walls a military technology present or absent in the warfare practices of 'Longshan' during the period from 3000 BCE to 1900 BCE? Strictly choose the correct label from an unordered set: {A, B}.
A = present
B = absent."
wf/long-walls,10,"Final question template:
For the polity Jin Dynasty during the period from 1115 CE to 1234 CE, provide the range of the area governed in squared kilometers using the variable <Polity Territory>. Please provide your answer in the format: [<start_of_range>, <end_of_range>]."
wf/long-walls,11,"<question-template>
Given the concept of <variable-name> in terms of <variable-description>, identify the range of <variable-name> for the polity Great Ming during the period from 1368 CE to 1644 CE. Your answer should be provided in the format: [<start_of_range>, <end_of_range>].
</question-template>

metadata:
- variable-name: <variable-name>
- variable-unit: <variable-unit>
- variable-description: <variable-description>
- polity: Great Ming
- time-start: 1368 CE
- time-end: 1644 CE
- answer-format: json-array
- answer-units: square-kilometers"
wf/long-walls,12,"During the period from 960 CE to 1127 CE, was the use of long walls as a military technology present or absent in the defense strategies of 'Northern Song'? Strictly choose the correct label from an unordered set: {A, B}.
A = present
B = absent."
wf/long-walls,13,"Long walls were fortifications built to defend against attacks by armies. In order to determine whether long walls were present or absent as a military technology during a specific period in the context of a particular polity, please provide the following information: 

Please indicate the start and end dates of the period you would like to consider. Please also specify which polity you would like to focus on. This will allow us to accurately assess the presence or absence of long walls as a military technology in that specific time and place. Thank you!"
wf/long-walls,14,"Long walls were a type of fortification that stretched for miles along a country's borders. They were typically built to protect against invasions by neighboring tribes or armies.
During the period from 386 CE to 534 CE, were long walls an important aspect of the defensive strategy employed by 'Northern Wei'? Strictly choose the correct label from an unordered set: {A, B}.
A = present
B = absent."
wf/long-walls,15,"Long walls were fortifications consisting of a series of consecutive earthworks or stone walls built to protect a settlement or town. They could be constructed using various materials such as wood, brick, stone, and mud-brick. During the period from 7000 BCE to 5001 BCE, were long walls a common military technology used by 'Peiligang' in order to defend their settlements? Strictly choose the correct label from an unordered set: {B, A}.
B = absent
A = present."
wf/long-walls,16,"Here is the template for all the exam questions based on the provided variable definitions:
Question 1: What is the maximum number of administrative levels for the polity Early Qing during the period from 1644 CE to 1796 CE?
Question 2: Using the definition of 'Military Level' as a measure of hierarchical complexity within a military structure, identify the range of military levels present in the polity Early Qing between 1644 CE and 1796 CE.
Question 3: Based on the concept of 'Polity Territory' as defined in terms of the area a polity controlled in squared kilometers, provide the range of the area Early Qing governed from 1644 CE to 1796 CE."
wf/long-walls,17,"<question-template>
Identify the range of administrative levels present in the polity Late Qing between 1796 CE and 1912 CE.
</question-template>

metadata:

  - variable-name: Administrative Level
  - unit: not applicable
  - description: Talking about Hierarchical Complexity, Administrative levels records the administrative levels of a polity. An example of hierarchy for a state society could be (1) the overall ruler, (2) provincial/regional governors, (3) district heads, (4) town mayors, (5) village heads. Note that unlike in settlement hierarchy, here you code people hierarchy. Do not simply copy settlement hierarchy data here. For archaeological polities, you will usually code as 'unknown', unless experts identified ranks of chiefs or officials independently of the settlement hierarchy. Note: Often there are more than one concurrent administrative hierarchy. In the example above the hierarchy refers to the territorial government. In addition, the ruler may have a hierarchically organized central bureaucracy located in the capital. For example, (4)the overall ruler, (3) chiefs of various ministries, (2) midlevel bureaucrats, (1) scribes and clerks. In the narrative paragraph detail what is known about both hierarchies.
  - answer-format: <start_of_range>, <end_of_range>

metadata:

  - variable-name: Military Level
  - unit: not applicable
  - description: Talking about Hierarchical Complexity, Military levels records the Military levels of a polity. Same principle as with Administrative levels. Start with the commander-in-chief coded as: level 1, and work down to the private. Even in primitive societies such as simple chiefdoms it is often possible to distinguish at least two levels – a commander and soldiers. A complex chiefdom would be coded three levels. The presence of warrior burials might be the basis for inferring the existence of a military organization. (The lowest military level is always the individual soldier).
  - answer-format: <start_of_range>, <end_of_range>

metadata:

  - variable-name: Polity Territory
  - unit: square kilometers
  - description: Talking about Social Scale, Polity territory is coded in squared kilometers.
  - answer-format: <start_of_range>, <end_of_range>"
wf/long-walls,18,"During the period from 1250 BCE to 1045 BCE, were long walls, characterized by their length and height, present or absent in the defensive strategies of 'Late Shang'? Strictly choose the correct label from an unordered set: {A, B}.
A = present
B = absent."
wf/long-walls,19,"The absence or presence of long walls as a military technology used in warfare. During the period from 581 CE to 618 CE, were long walls present or absent as a military technology in the warfare practices of 'Sui Dynasty'? Strictly choose the correct label from an unordered set: {B, A}.
B = absent
A = present."
wf/long-walls,20,"During the period from 617 CE to 763 CE, were long walls built as a military technology present or absent in the defense strategies of 'Tang Dynasty I'? Strictly choose the correct label from an unordered set: {B, A}.
B = absent
A = present."
wf/long-walls,21,"During the period from 763 CE to 907 CE, were long walls a common feature in the defensive architecture of 'Tang Dynasty II'? Strictly choose the correct label from an unordered set: {A, B}.
A = present
B = absent."
wf/long-walls,22,"During the period from 202 BCE to 9 CE, were long walls built as a military technology in the warfare strategies of 'Western Han Empire'? Strictly choose the correct label from an unordered set: {B, A}.
B = absent
A = present."
wf/long-walls,23,"Long walls were an ancient defensive structure commonly used in warfare to protect settlements from invaders. During the period from 1122 BCE to 771 BCE, were long walls present or absent as a military technology in the warfare practices of 'Western Zhou'? Strictly choose the correct label from an unordered set: {B, A}.
B = absent
A = present."
wf/long-walls,24,"Was the construction of long walls, defined as defensive structures made of stone or brick, present or absent as a military technology in the warfare practices of 'Early Wei Dynasty' during the period from 445 BCE to 225 BCE? Strictly choose the correct label from an unordered set: {B, A}.
B = absent
A = present."
wf/long-walls,25,"During the period from 5000 BCE to 3000 BCE, were long walls a prominent feature of military strategy in the warfare practices of 'Yangshao'? Strictly choose the correct label from an unordered set: {A, B}.
A = present
B = absent."
wf/long-walls,26,"During the period from 1271 CE to 1368 CE, was the use of long walls as a military technology present or absent in the warfare strategies of 'Great Yuan'? Strictly choose the correct label from an unordered set: {B, A}.
B = absent
A = present."
wf/long-walls,27,"During the period from 250 CE to 1050 CE, was the construction of long walls a prevalent military technology in the warfare strategies of 'Neguanje'? Strictly choose the correct label from an unordered set: {A, B}.
A = present
B = absent."
wf/long-walls,28,"During the period from 1050 CE to 1524 CE, were long walls a prominent feature of the military architecture in 'Tairona'? Strictly choose the correct label from an unordered set: {B, A}.
B = absent
A = present."
wf/long-walls,29,"The absence or presence of long walls as a military technology used in warfare. 

During the period from 1534 CE to 1830 CE, was the construction of long walls present or absent in the military strategies of 'Shuar - Colonial'? Strictly choose the correct label from an unordered set: {B, A}.
B = absent
A = present."
wf/long-walls,30,"The absence or presence of long walls as a defensive structure used in warfare. 

During the period from 1831 CE to 1931 CE, was the use of long walls as a defensive structure present or absent in the warfare practices of 'Shuar - Ecuadorian'? Strictly choose the correct label from an unordered set: {B, A}.
B = absent
A = present."
wf/long-walls,31,"The absence or presence of long walls as a military technology used in warfare. During the period from 4400 BCE to 3800 BCE, was the use of long walls as a military technology present or absent in the warfare strategies of 'Badarian'? Strictly choose the correct label from an unordered set: {A, B}.
A = present
B = absent."
wf/long-walls,32,"Was the long wall a defensive structure used in warfare during the period from 3100 BCE to 2900 BCE in the context of 'Egypt - Dynasty I? Strictly choose the correct label from an unordered set: {B, A}.
B = absent
A = present."
wf/long-walls,33,"Was the long wall, defined as a defensive structure consisting of a continuous wall or series of walls stretching over a significant distance, present or absent in the warfare practices of 'Egypt - Dynasty II' during the period from 2900 BCE to 2687 BCE? Strictly choose the correct label from an unordered set: {A, B}.
A = present
B = absent."
wf/long-walls,34,"During the period from 404 BCE to 342 BCE, were long walls, defined as structures built to extend the protective perimeter of a settlement or fortification, present or absent in the defensive practices of 'Egypt - Inter-Occupation Period'? Strictly choose the correct label from an unordered set: {A, B}.
A = present
B = absent."
wf/long-walls,35,"During the period from 2016 BCE to 1700 BCE, were long walls, defined as defensive structures made of stone or earth, present or absent in the warfare strategies of 'Egypt - Middle Kingdom'? Strictly choose the correct label from an unordered set: {A, B}.
A = present
B = absent."
wf/long-walls,36,"Was the construction of long walls as a military technology present or absent during the period from 3800 BCE to 3550 BCE in the warfare practices of 'Naqada I'? Strictly choose the correct label from an unordered set: {B, A}.
B = absent
A = present."
wf/long-walls,37,"During the period from 3550 BCE to 3300 BCE, were long walls present or absent as a military technology in the defense strategies of 'Naqada II'? Strictly choose the correct label from an unordered set: {B, A}.
B = absent
A = present."
wf/long-walls,38,"Long walls, defined as earthworks or stone structures built to defend settlements, were absent or present as a military technology in the warfare practices of 'Egypt - Dynasty 0' during the period from 3300 BCE to 3100 BCE? Strictly choose the correct label from an unordered set: {B, A}.
B = absent
A = present."
wf/long-walls,39,"Long walls were defensive structures typically constructed to prevent enemies from advancing into a territory. During the period from 2650 BCE to 2350 BCE, were long walls present or absent as a military technology in the warfare practices of 'Egypt - Classic Old Kingdom'? Strictly choose the correct label from an unordered set: {A, B}.
A = present
B = absent."
wf/long-walls,40,"During the period from 2350 BCE to 2150 BCE, was the construction of long walls, defined as defensive structures built to protect settlements from invasions, a common practice in the military strategy of 'Egypt - Late Old Kingdom'? Strictly choose the correct label from an unordered set: {B, A}.
B = absent
A = present."
