endpoint_identifier,entry_idx,output
wf/spears,0,"During the period from 1747 CE to 1826 CE, was the use of spears, swords, battle-axes, and even daggers, as described in the context of the Afghans and Mahrattas fighting on both sides at Panipat 1761 CE, present or absent as a military technology in the warfare practices of 'Durrani Empire'? Strictly choose the correct label from an unordered set: {C, B, A}. C = unsure (cannot determine from current evidence), B = absent, A = present"
wf/spears,1,"During the period from 1025 CE to 1215 CE, was the use of spears, defined as a long, pointed weapon used for thrusting or throwing, present or absent as a military technology in the warfare practices of 'Ghur Principality'? Strictly choose the correct label from an unordered set: {C, A, B}. C = unsure (cannot determine from current evidence), A = present, B = absent"
wf/spears,2,"During the period from 256 BCE to 125 BCE, was the use of spears, as a military technology, present or absent in the warfare practices of 'Greco-Bactrian Kingdom'? Strictly choose the correct label from an unordered set: {C, A, B}. C = unsure (cannot determine from current evidence), A = present, B = absent"
wf/spears,3,"During the period from 408 CE to 561 CE, was the use of a spear as a military technology present or absent in the warfare practices of 'Hephthalite Empire'? Strictly choose the correct label from an unordered set: {B, A, C}. B = absent, A = present, C = unsure (cannot determine from current evidence)"
wf/spears,4,"During the period from 388 CE to 477 CE, was the use of spears as a military technology present or absent in the warfare strategies of 'Kidarite Kingdom'? Strictly choose the correct label from an unordered set: {C, B, A}. C = unsure (cannot determine from current evidence), B = absent, A = present"
wf/spears,5,"During the period from 35 CE to 319 CE, was the use of spears, including the cataphractus lance, tridents, and other esoteric weapons, present or absent as a military technology in the warfare practices of 'Kushan Empire'? Strictly choose the correct label from an unordered set: {C, A, B}. C = unsure (cannot determine from current evidence), A = present, B = absent"
wf/spears,6,"During the period from 129 BCE to 29 CE, was the use of spears, defined as a long, pointed weapon consisting of a shaft and a head, present or absent as a military technology in the warfare practices of 'Tocharians'? Strictly choose the correct label from an unordered set: {A, B, C}. A = present, B = absent, C = unsure (cannot determine from current evidence)"
wf/spears,7,"During the period from 25 CE to 220 CE, was the use of spears, as a primary infantry weapon, present or absent in the military technology of 'Eastern Han Empire'? Strictly choose the correct label from an unordered set: {C, B, A}. C = unsure (cannot determine from current evidence), B = absent, A = present"
wf/spears,8,"During the period from 265 CE to 317 CE, was the use of spears and lances, as opposed to the ji (a long-handled weapon with several blades), present or absent as a military technology in the warfare practices of 'Western Jin'? Strictly choose the correct label from an unordered set: {A, B, C}. A = present, B = absent, C = unsure (cannot determine from current evidence)"
wf/spears,9,"During the period from 1650 BCE to 1250 BCE, was the use of spears, specifically those that were either thrown or hand-held thrusting spears, present or absent as a military technology in the warfare practices of 'Erligang'? Strictly choose the correct label from an unordered set: {C, B, A}. C = unsure (cannot determine from current evidence), B = absent, A = present"
wf/spears,10,"During the period from 1850 BCE to 1600 BCE, was the spear, defined as a long, pointed weapon used for throwing or thrusting, present or absent as a military technology in the warfare practices of 'Erlitou'? Strictly choose the correct label from an unordered set: {B, A, C}. B = absent, A = present, C = unsure (cannot determine from current evidence)"
wf/spears,11,"During the period from 1895 CE to 1941 CE, was the presence of spears, defined as a long, pointed weapon used for throwing or thrusting, present or absent as a military technology in the warfare practices of 'Hmong - Early Chinese'? Strictly choose the correct label from an unordered set: {C, A, B}. C = unsure (cannot determine from current evidence), A = present, B = absent"
wf/spears,12,""
wf/spears,13,"During the period from 780 BCE to 404 BCE, was the spear, a combat weapon in the Western Zhou period but not the principal one, present or absent as a military technology in the warfare practices of 'Jin'? Strictly choose the correct label from an unordered set: {A, B, C}. A = present, B = absent, C = unsure (cannot determine from current evidence)"
wf/spears,14,"During the period from 3000 BCE to 1900 BCE, was the spear, a weapon characterized by a long shaft with a pointed head, present or absent as a military technology in the warfare practices of 'Longshan'? Strictly choose the correct label from an unordered set: {C, A, B}. C = unsure (cannot determine from current evidence), A = present, B = absent"
wf/spears,15,"During the period from 1115 CE to 1234 CE, was the use of spears as a military technology present or absent in the warfare strategies of 'Jin Dynasty'? Strictly choose the correct label from an unordered set: {B, C, A}. B = absent, C = unsure (cannot determine from current evidence), A = present"
wf/spears,16,"During the period from 1368 CE to 1644 CE, was the use of long weapons, spears, and bamboo branches (sometimes replaced with metal-branched pole-arms), along with shields and close-range weapons, as a military technology present or absent in the warfare practices of 'Great Ming'? Strictly choose the correct label from an unordered set: {B, A, C}. B = absent, A = present, C = unsure (cannot determine from current evidence)"
wf/spears,17,"During the period from 960 CE to 1127 CE, was the use of spears, as depicted in illustration Plate F showing a cavalryman with a spear, present or absent as a military technology in the warfare practices of 'Northern Song'? Strictly choose the correct label from an unordered set: {C, A, B}. C = unsure (cannot determine from current evidence), A = present, B = absent"
wf/spears,18,"During the period from 386 CE to 534 CE, was the use of spears and lances, defined as long, pointed weapons used for thrusting or throwing, present or absent as a military technology in the warfare practices of 'Northern Wei'? Strictly choose the correct label from an unordered set: {B, A, C}. B = absent, A = present, C = unsure (cannot determine from current evidence)"
wf/spears,19,"During the period from 7000 BCE to 5001 BCE, was the use of spears, defined as a long, pointed weapon thrown by hand or hurled with a spear-thrower, present or absent as a military technology in the warfare practices of 'Peiligang'? Strictly choose the correct label from an unordered set: {B, A, C}. B = absent, A = present, C = unsure (cannot determine from current evidence)"
wf/spears,20,"During the period from 1644 CE to 1796 CE, was the use of spears, defined as a fighting weapon used simultaneously with firearms as a  cold weapon,  present or absent in the military technology of 'Early Qing'? Strictly choose the correct label from an unordered set: {A, C, B}. A = present, C = unsure (cannot determine from current evidence), B = absent"
wf/spears,21,"During the period from 1796 CE to 1912 CE, was the use of spears, including lances, as a military technology present or absent in the warfare strategies of 'Late Qing'? Strictly choose the correct label from an unordered set: {C, B, A}. C = unsure (cannot determine from current evidence), B = absent, A = present"
wf/spears,22,"During the period from 1250 BCE to 1045 BCE, was the use of spears, defined as a long, pointed weapon used for throwing or thrusting, present or absent as a military technology in the warfare practices of 'Late Shang'? Strictly choose the correct label from an unordered set: {A, C, B}. A = present, C = unsure (cannot determine from current evidence), B = absent"
wf/spears,23,"During the period from 581 CE to 618 CE, was the use of lances, defined as a long, heavy spear used for thrusting, present or absent as a military technology in the warfare practices of 'Sui Dynasty'? Strictly choose the correct label from an unordered set: {A, C, B}. A = present, C = unsure (cannot determine from current evidence), B = absent"
wf/spears,24,"During the period from 617 CE to 763 CE, was the use of lances, defined as a long, pointed weapon used for thrusting or throwing, present or absent as a military technology in the warfare practices of 'Tang Dynasty I'? Strictly choose the correct label from an unordered set: {B, A, C}. B = absent, A = present, C = unsure (cannot determine from current evidence)"
wf/spears,25,"During the period from 763 CE to 907 CE, was the use of lances, defined as a long, heavy spear used for thrusting, present or absent as a military technology in the warfare practices of 'Tang Dynasty II'? Strictly choose the correct label from an unordered set: {B, A, C}. B = absent, A = present, C = unsure (cannot determine from current evidence)"
wf/spears,26,"During the period from 445 BCE to 225 BCE, was the use of spears as a military technology present or absent in the warfare strategies of 'Early Wei Dynasty'? Strictly choose the correct label from an unordered set: {C, A, B}. C = unsure (cannot determine from current evidence), A = present, B = absent"
wf/spears,27,"During the period from 202 BCE to 9 CE, was the use of spears, halberds, swords, bows, and crossbows, as described by Lewis (2007, 107) and Peers (1995, 16), present or absent as a military technology in the warfare practices of 'Western Han Empire'? Strictly choose the correct label from an unordered set: {A, B, C}. A = present, B = absent, C = unsure (cannot determine from current evidence)"
wf/spears,28,"During the period from 1122 BCE to 771 BCE, was the spear, defined as a combat weapon in the Western Zhou period but not the principal one, present or absent as a military technology in the warfare practices of 'Western Zhou'? Strictly choose the correct label from an unordered set: {C, A, B}. C = unsure (cannot determine from current evidence), A = present, B = absent"
wf/spears,29,"During the period from 5000 BCE to 3000 BCE, was the use of spears as a military technology present or absent in the warfare strategies of 'Yangshao'? Strictly choose the correct label from an unordered set: {A, B, C}. A = present, B = absent, C = unsure (cannot determine from current evidence)"
wf/spears,30,"During the period from 1271 CE to 1368 CE, was the use of spears as a military technology present or absent in the warfare strategies of 'Great Yuan'? Strictly choose the correct label from an unordered set: {B, C, A}. B = absent, C = unsure (cannot determine from current evidence), A = present"
wf/spears,31,"During the period from 250 CE to 1050 CE, was the use of spears as a military technology present or absent in the warfare strategies of 'Neguanje'? Strictly choose the correct label from an unordered set: {A, B, C}. A = present, B = absent, C = unsure (cannot determine from current evidence)"
wf/spears,32,"During the period from 1050 CE to 1524 CE, was the use of spears as a military technology present or absent in the warfare strategies of 'Tairona'? Strictly choose the correct label from an unordered set: {B, C, A}. B = absent, C = unsure (cannot determine from current evidence), A = present"
wf/spears,33,"During the period from 1534 CE to 1830 CE, was the use of spears, defined as a long, pointed weapon thrown by hand or a spear-throwing device, present or absent in the warfare practices of 'Shuar - Colonial'? Strictly choose the correct label from an unordered set: {A, C, B}. A = present, C = unsure (cannot determine from current evidence), B = absent"
wf/spears,34,"During the period from 1831 CE to 1931 CE, was the use of spears with iron points, defined as spears with a socket at the bottom, a shaft fastened into the socket with resin, and a length of 2 1/2 - 3 1/2 meters, present or absent as a military technology in the warfare practices of 'Shuar - Ecuadorian'? Strictly choose the correct label from an unordered set: {A, C, B}. A = present, C = unsure (cannot determine from current evidence), B = absent"
wf/spears,35,"During the period from 1171 CE to 1250 CE, was the use of spears, defined as a long, pointed weapon thrown or thrust into an enemy, present or absent as a military technology in the warfare practices of 'Ayyubid Sultanate'? Strictly choose the correct label from an unordered set: {C, B, A}. C = unsure (cannot determine from current evidence), B = absent, A = present"
wf/spears,36,"During the period from 4400 BCE to 3800 BCE, was the use of spears, defined as the most common type of projectile weapon used in warfare, present or absent as a military technology in the warfare practices of 'Badarian'? Strictly choose the correct label from an unordered set: {B, C, A}. B = absent, C = unsure (cannot determine from current evidence), A = present"
wf/spears,37,"During the period from 3100 BCE to 2900 BCE, was the use of spears, as described in the tomb of Mesehti in the Eleventh Dynasty, present or absent as a military technology in the warfare practices of 'Egypt - Dynasty I'? Strictly choose the correct label from an unordered set: {A, C, B}. A = present, C = unsure (cannot determine from current evidence), B = absent"
wf/spears,38,"During the period from 2900 BCE to 2687 BCE, was the use of spears, as described in the tomb of Mesehti in the Eleventh Dynasty, present or absent as a military technology in the warfare practices of 'Egypt - Dynasty II'? Strictly choose the correct label from an unordered set: {A, B, C}. A = present, B = absent, C = unsure (cannot determine from current evidence)"
wf/spears,39,"During the period from 404 BCE to 342 BCE, was the use of spears, defined as a long, pointed weapon used for thrusting or throwing, present or absent as a military technology in the warfare practices of 'Egypt - Inter-Occupation Period'? Strictly choose the correct label from an unordered set: {B, C, A}. B = absent, C = unsure (cannot determine from current evidence), A = present"
wf/spears,40,"During the period from 1260 CE to 1348 CE, was the use of spears as a military technology present or absent in the warfare practices of 'Egypt - Mamluk Sultanate I'? Strictly choose the correct label from an unordered set: {C, B, A}. C = unsure (cannot determine from current evidence), B = absent, A = present"
wf/spears,41,"During the period from 1412 CE to 1517 CE, was the use of lances, defined as a long, slender spear with a sharp point, present or absent as a military technology in the warfare practices of 'Egypt - Mamluk Sultanate III'? Strictly choose the correct label from an unordered set: {B, C, A}. B = absent, C = unsure (cannot determine from current evidence), A = present"
wf/spears,42,"During the period from 1348 CE to 1412 CE, was the use of spears as a military technology present or absent in the warfare practices of 'Egypt - Mamluk Sultanate II'? Strictly choose the correct label from an unordered set: {A, C, B}. A = present, C = unsure (cannot determine from current evidence), B = absent"
wf/spears,43,"During the period from 2016 BCE to 1700 BCE, was the use of spears, as described in the tomb of Mesehti in the Eleventh Dynasty, present or absent as a military technology in the warfare practices of 'Egypt - Middle Kingdom'? Strictly choose the correct label from an unordered set: {B, C, A}. B = absent, C = unsure (cannot determine from current evidence), A = present"
wf/spears,44,"During the period from 3800 BCE to 3550 BCE, were spears, defined as tools or weapons used for throwing or thrusting, present or absent as a military technology in the warfare practices of 'Naqada I'? Strictly choose the correct label from an unordered set: {A, B, C}. A = present, B = absent, C = unsure (cannot determine from current evidence)"
wf/spears,45,"During the period from 3550 BCE to 3300 BCE, was the use of spears, defined as tools or weapons made of a long shaft with a pointed or bladed head, present or absent as a military technology in the warfare practices of 'Naqada II'? Strictly choose the correct label from an unordered set: {A, B, C}. A = present, B = absent, C = unsure (cannot determine from current evidence)"
wf/spears,46,"During the period from 3300 BCE to 3100 BCE, was the use of spears, defined as the principal weapons in the late Predynastic and Protodynastic Periods, present or absent in the warfare strategies of 'Egypt - Dynasty 0'? Strictly choose the correct label from an unordered set: {B, A, C}. B = absent, A = present, C = unsure (cannot determine from current evidence)"
wf/spears,47,"During the period from 1293 BCE to 1070 BCE, was the use of spears, as depicted in the northern exterior wall of the mortuary temple of Ramesses III (Medinet Habu) and described in the allocation of various types of arms (spears, helmets, bows, quivers, <i>khepesh</i> daggers and shields) to soldiers, present or absent as a military technology in the warfare practices of 'Egypt - New Kingdom Ramesside Period'? Strictly choose the correct label from an unordered set: {B, A, C}. B = absent, A = present, C = unsure (cannot determine from current evidence)"
wf/spears,48,"During the period from 1550 BCE to 1293 BCE, was the use of spears as a military technology present or absent in the warfare strategies of 'Egypt - New Kingdom Thutmosid Period'? Strictly choose the correct label from an unordered set: {A, C, B}. A = present, C = unsure (cannot determine from current evidence), B = absent"
wf/spears,49,"During the period from 2650 BCE to 2350 BCE, was the use of spears, as described in the tomb of Mesehti in the Eleventh Dynasty, present or absent as a military technology in the warfare practices of 'Egypt - Classic Old Kingdom'? Strictly choose the correct label from an unordered set: {C, B, A}. C = unsure (cannot determine from current evidence), B = absent, A = present"
wf/spears,50,"During the period from 2350 BCE to 2150 BCE, was the use of spears, as described in the tomb of Mesehti in the Eleventh Dynasty, present or absent as a military technology in the warfare practices of 'Egypt - Late Old Kingdom'? Strictly choose the correct label from an unordered set: {B, C, A}. B = absent, C = unsure (cannot determine from current evidence), A = present"
wf/spears,51,"During the period from 305 BCE to 217 BCE, was the use of spears, defined as wooden spears (shorter Persian variety) in 3rd century cavalrymen, present or absent as a military technology in the warfare practices of 'Ptolemaic Kingdom I'? Strictly choose the correct label from an unordered set: {B, A, C}. B = absent, A = present, C = unsure (cannot determine from current evidence)"
wf/spears,52,"During the period from 217 BCE to 30 BCE, was the use of spears, defined as wooden spears (shorter Persian variety) in 3rd century cavalrymen, present or absent as a military technology in the warfare practices of 'Ptolemaic Kingdom II'? Strictly choose the correct label from an unordered set: {B, C, A}. B = absent, C = unsure (cannot determine from current evidence), A = present"
wf/spears,53,"During the period from 2150 BCE to 2016 BCE, was the use of spears, as described in the tomb of Mesehti in the Eleventh Dynasty, present or absent as a military technology in the warfare practices of 'Egypt - Period of the Regions'? Strictly choose the correct label from an unordered set: {B, A, C}. B = absent, A = present, C = unsure (cannot determine from current evidence)"
wf/spears,54,"During the period from 664 BCE to 525 BCE, was the use of spears, defined as a stabbing weapon primarily used by Greek Hoplites, present or absent as a military technology in the warfare practices of 'Egypt - Saite Period'? Strictly choose the correct label from an unordered set: {C, B, A}. C = unsure (cannot determine from current evidence), B = absent, A = present"
wf/spears,55,"During the period from 1720 BCE to 1567 BCE, was the use of spears, as a primary weapon in warfare, present or absent in the military strategies of 'Egypt - Thebes-Hyksos Period'? Strictly choose the correct label from an unordered set: {A, B, C}. A = present, B = absent, C = unsure (cannot determine from current evidence)"
wf/spears,56,"During the period from 1069 BCE to 747 BCE, was the use of spears as a military technology present or absent in the warfare strategies of 'Egypt - Thebes-Libyan Period'? Strictly choose the correct label from an unordered set: {B, C, A}. B = absent, C = unsure (cannot determine from current evidence), A = present"
wf/spears,57,"During the period from 868 CE to 969 CE, was the use of a short spear or javelin, as a military technology, present in the warfare practices of the Abbasid Caliphate? Strictly choose the correct label from an unordered set: {A, C, B}. A = present, C = unsure (cannot determine from current evidence), B = absent"
wf/spears,58,"During the period from 1516 CE to 1715 CE, was the use of pikes and lances, defined as long, pointed weapons used for thrusting, present or absent as a military technology in the warfare practices of 'Spanish Empire I'? Strictly choose the correct label from an unordered set: {A, B, C}. A = present, B = absent, C = unsure (cannot determine from current evidence)"
wf/spears,59,"During the period from 1775 CE to 1886 CE, was the use of spears as a military technology present or absent in the warfare practices of 'Chuuk - Early Truk'? Strictly choose the correct label from an unordered set: {A, C, B}. A = present, C = unsure (cannot determine from current evidence), B = absent"
wf/spears,60,"During the period from 1886 CE to 1948 CE, was the use of spears, as described in the incident where they were used in combat, present or absent as a military technology in the warfare practices of 'Chuuk - Late Truk'? Strictly choose the correct label from an unordered set: {B, A, C}. B = absent, A = present, C = unsure (cannot determine from current evidence)"
wf/spears,61,"During the period from 2200 BCE to 1000 BCE, was the use of spears, defined as a long, pointed weapon used for throwing or thrusting, present or absent as a military technology in the warfare practices of 'Atlantic Complex'? Strictly choose the correct label from an unordered set: {A, C, B}. A = present, C = unsure (cannot determine from current evidence), B = absent"
wf/spears,62,"During the period from 3200 BCE to 2000 BCE, was the use of spears, defined as handheld or projectile weapons made of a long shaft with a pointed head, present or absent as a military technology in the warfare practices of 'Beaker Culture'? Strictly choose the correct label from an unordered set: {A, C, B}. A = present, C = unsure (cannot determine from current evidence), B = absent"
wf/spears,63,"During the period from 1589 CE to 1660 CE, was the use of lances, swords, crossbowmen, longbows, and pikemen, as well as breastplates and steel leggings, present or absent as military technologies in the warfare practices of 'French Kingdom - Early Bourbon'? Strictly choose the correct label from an unordered set: {C, A, B}. C = unsure (cannot determine from current evidence), A = present, B = absent"
