endpoint_identifier,entry_idx,output
wf/atlatls,0,"During the period from 1747 CE to 1826 CE, was the atlatl, defined as a spear-throwing device used in warfare, present or absent in the military technology of the Americas? Please provide your answer as either 'present' or 'absent'."
wf/atlatls,1,"Was the atlatl, defined as a spear-throwing device used in warfare, present or absent in the warfare practices of 'Ghur Principality' during the period from 1025 CE to 1215 CE in the New World? Please provide your answer strictly as either 'present' or 'absent'."
wf/atlatls,2,"During the period from 256 BCE to 125 BCE, was the atlatl, a weapon of the Americas known for its exceptional throwing distance and power, present or absent as a military technology in the warfare practices of 'Greco-Bactrian Kingdom'? Please provide your answer strictly as either 'present' or 'absent'."
wf/atlatls,3,"During the period from 408 CE to 561 CE, was the atlatl, defined as a weapon of the Americas commonly used by indigenous civilizations such as the Aztecs and Incas, present or absent as a military technology in the warfare practices of 'Hephthalite Empire'? Please provide your answer strictly as either 'present' or 'absent'."
wf/atlatls,4,"During the period from 388 CE to 477 CE, was the atlatl, defined as a spear-throwing device used in warfare, present or absent in the military technology of the New World during this time? Please provide your answer as either 'present' or 'absent'."
wf/atlatls,5,"Was the atlatl, defined as a weapon of the Americas, present or absent as a military technology in the warfare practices of 'Kushan Empire' during the period from 35 CE to 319 CE? Please provide your answer strictly as either 'present' or 'absent'."
wf/atlatls,6,"During the period from 129 BCE to 29 CE, was the use of atlatls, a weapon of the Americas known for its effectiveness in increasing the range and force of a projectile, present or absent in the warfare practices of 'Tocharians'? Please provide your answer strictly as either 'present' or 'absent'."
wf/atlatls,7,"Was the atlatl, defined as a spear-throwing device used in warfare, present or absent in the warfare strategies of 'Eastern Han Empire' during the period from 25 CE to 220 CE?"
wf/atlatls,8,"During the period from 265 CE to 317 CE, was the atlatl, defined as a spear-throwing device, present or absent in the warfare practices of 'Western Jin' in the New World? Provide your answer strictly as either 'present' or 'absent'."
wf/atlatls,9,"During the period from 1650 BCE to 1250 BCE, was the atlatl, defined as a spear-throwing device used in warfare, present or absent in the new world (Mesoamerica)? Provide your answer strictly as either 'present' or 'absent'."
wf/atlatls,10,"During the period from 1850 BCE to 1600 BCE in the context of 'Erlitou', was the atlatl, defined as a spear-throwing device used to increase the range and force of a projectile, present or absent as a military technology in the new world? Provide your answer strictly as either 'present' or 'absent'."
wf/atlatls,11,"As an AI language model, I am unable to provide expert input regarding the coding of this variable. Please consult a domain-specific expert for assistance."
wf/atlatls,12,"Please provide the necessary information for coding the variable ""atlatl"". Without additional details, it is not possible to accurately determine its definition or temporal scope."
wf/atlatls,13,"Was the atlatl, defined as an unlikely weapon used in warfare, absent or present in the military technology of 'Jin' during the period from 780 BCE to 404 BCE? Please respond with either 'absent' or 'present'."
wf/atlatls,14,"Was the atlatl, defined as a spear-throwing device used in warfare, present in the new world as a military technology during the period from 3000 BCE to 1900 BCE in any of the societies in 'Longshan? Please provide your answer strictly as either 'present' or 'absent'."
wf/atlatls,15,"During the period from 1115 CE to 1234 CE, was the atlatl, defined as a spear-throwing device used to increase the range and force of a projectile, present or absent as a military technology in the warfare practices of 'Jin Dynasty'? Provide your answer strictly as either 'present' or 'absent'."
wf/atlatls,16,"During the period from 1368 CE to 1644 CE in the context of 'Great Ming', was the atlatl, defined as a spear-throwing device used to increase the range and force of a projectile, present as a 'military technology during this time? The answer should be strictly 'absent' or 'present'."
wf/atlatls,17,"During the period from 960 CE to 1127 CE, was the atlatl, defined as an unlikely New World weapon, present or absent in the warfare practices of 'Northern Song'? Please provide your answer strictly as either 'present' or 'absent'."
wf/atlatls,18,"During the period from 386 CE to 534 CE, was the use of atlatls as a military technology present or absent in the warfare strategies of 'Northern Wei' in the New World? Please provide your answer as either 'present' or 'absent'."
wf/atlatls,19,"Was the atlatl, defined as a spear-throwing device used in warfare, present or absent in the military practices of any New World civilization between 7000 BCE and 5001 BCE? Please provide your answer as either 'present' or 'absent'."
wf/atlatls,20,"During the period from 1644 CE to 1796 CE, was the atlatl, a spear-throwing device used to increase the range and force of a projectile, present or absent as a military technology in the warfare practices of 'Early Qing'? Please provide your answer as either 'present' or 'absent'."
wf/atlatls,21,"Was the atlatl, defined as a spear-throwing device used to increase the range and force of a projectile, present or absent as a military technology in the warfare practices of 'Late Qing' during the period from 1796 CE to 1912 CE? Provide your answer strictly as either 'present' or 'absent'."
