endpoint_identifier,entry_idx,output
wf/bronzes,0,"During the period from 1747 CE to 1826 CE, was bronze, inferred from the presence of higher metals, a significant component of the military technology utilized by 'Durrani Empire'? Please answer strictly with either 'present' or 'absent'."
wf/bronzes,1,"During the period from 1025 CE to 1215 CE, was bronze, defined as an alloy composed primarily of copper and tin, inferred from the presence of higher metals, used as a military technology in the warfare practices of 'Ghur Principality'? Please answer strictly with either 'present' or 'absent'."
wf/bronzes,2,"During the period from 256 BCE to 125 BCE, was bronze an inferred as the primary material used for weapons and armor among the Bactrian Greeks, who were known to have been influenced by the traditions of the Macedonians? Please answer strictly with either 'present' or 'absent'."
wf/bronzes,3,"During the period from 408 CE to 561 CE, was bronze present as a material used in warfare by the steppe cultures? Please answer strictly with either 'present' or 'absent'."
wf/bronzes,4,"Was bronze, defined as an alloy of copper and tin that was widely used in ancient societies, a common material for weapons and armor in the steppe region from around 1500 BCE to 477 CE? Please answer strictly with either 'present' or 'absent'."
wf/bronzes,5,"During the period from 35 CE to 319 CE, was the use of bronze as a military technology present or absent in the warfare practices of 'Kushan Empire'? Please answer strictly with either 'present' or 'absent'."
wf/bronzes,6,"During the period from 1500 BCE to 29 CE, was bronze, defined as a metal alloy consisting primarily of copper and tin, used as a military technology in the warfare practices of 'Tocharians'? Please answer strictly with either 'present' or 'absent'."
wf/bronzes,7,"During the period from 25 CE to 220 CE, were bronze weapons, including axes, swords, and other types, present or absent as a military technology in the warfare practices of 'Eastern Han Empire'? Please answer strictly with either 'present' or 'absent'."
wf/bronzes,8,"During the period from 265 CE to 317 CE, was bronze, which refers to the widespread use of bronze in the Han dynasty, present or absent as a material used in the production of weapons in the warfare practices of 'Western Jin'? Please answer strictly with either 'present' or 'absent'."
wf/bronzes,9,"Based on the provided text, was the level of technological sophistication in the casting of bronze vessels, particularly in the Erligang period, associated with the development of specialized workshops and increased political control? Please answer strictly with either 'present' or 'absent'."
wf/bronzes,10,"During the Erligang period, was the technology used to cast bronze vessels, including the piece-mold or section-mold technique, present or absent as a significant aspect of craft production and specialization in 'Erlitou'? Please answer strictly with either 'present' or 'absent'."
wf/bronzes,11,"During the period from 1895 CE to 1941 CE, was bronze, defined as an alloy of copper and tin, present or absent as a primary material for tools and weapons in the warfare practices of 'Hmong - Early Chinese'? Please answer strictly with either 'present' or 'absent'."
wf/bronzes,12,"During the period from 1701 CE to 1895 CE, was bronze, a type of metal typically composed of copper and tin, widely available and utilized as a material for weapons and tools in the warfare practices of 'Hmong - Late Qing'? Please answer strictly with either 'present' or 'absent'."
wf/bronzes,13,"During the period from 780 BCE to 404 BCE, was bronze, defined as a metallic alloy consisting primarily of copper and tin, present or absent as a material used in the production of weapons and armor in the warfare practices of 'Jin'? Please answer strictly with either 'present' or 'absent'."
wf/bronzes,14,"During the period from 3000 BCE to 1900 BCE, was bronze, defined as a type of metal used to create weapons, present or absent in the warfare practices of 'Longshan'? Please answer strictly with either 'present' or 'absent'."
wf/bronzes,15,"During the period from 1115 CE to 1234 CE, was bronze an available metal for use in weapons and armor in the warfare practices of 'Jin Dynasty'? Please answer strictly with either 'present' or 'absent'."
